ACCOMMODATION_CODE,ACCOMMODATION_LATITUDE,ACCOMMODATION_LONGITUDE,ACCOMMODATION_STATUS_CODE,ACCOMMODATION_SUB_STATUS,ACCOMMODATION_LIVE_DATE,ACCOMMODATION_REV_MAN_CHECK,ACCOMMODATION_CONTRACT_CHECK,ACCOMMODATION_CHANNEL,ACCOMMODATION_STATUS_CODE_DESCRIPTION,ACTIVE_LIVE_FLAG,ACCOMMODATION_COMPANY,PROPERTY_COMPANY,ACCOMMODATION_GROUP_CODE,ACCOMMODATION_GROUP,ACCOMMODATION_GROUP_COUNTRY,ACCOMMODATION_GROUP_TYPE,ACCOMMODATION_GROUP_CITY,ACCOMMODATION_GROUP_LANGUAGE,ACCOMMODATION_GROUP_NUMBER_OF_STARS,ACCOMMODATION_QUALITY_CHECK,ACCOMMODATION_COUNTRY_CODE,ACCOMMODATION_COUNTRY,ACCOMMODATION_REGION_CODE,ACCOMMODATION_REGION,ACCOMMODATION_SKI_AREA,ACCOMMODATION_SKI_AREA_COUNTRY,ACCOMMODATION_SKI_AREA_REGION,ACCOMMODATION_PROVINCE,ACCOMMODATION_MUNICIPALITY,ACCOMMODATION_CITY,ACCOMMODATION_ZIPCODE,ACCOMMODATION_ADDRESS,ACCOMMODATION_PRODUCT,REPORTS_TO,SALES_MANAGER,SALES_AGENT,SALES_AGENT_LARS_ID,ORIGINAL_AGENT,ORIGINAL_AGENT_LARS_ID,COMPETITOR_CODE,COMPETITOR,CONTRACT_TYPE,CONTRACT_ID,CONTRACT_DATE,CONTRACT_SIGNED_DT,CONTRACT_ATTACHMENT_DATE,CONTRACT_SIGNED_IP,CONTRACT_TERMINATION_REASON,NOT_INTERESTED_REASON,OPTIONS_ALLOWED,PROPERTY_SERVICES,PROPERTY_SERVICES_CONTRACT_START_DATE,PROPERTY_SERVICES_CONTRACT_END_DATE,ACCOMMODATION_RANK,ACCOMMODATION_RENT_LICENSE,ACCOMMODATION_RENT_LICENSE_REFERENCE,NUM_PLANNINGS,PLANNING_CODES,TO_CODES,TO_NAMES,ACCOMMODATION_CADASTER_TYPE,ACCOMMODATION_CADASTER_ID,ACCOMMODATION_SERVICE,ACCOMMODATION_HOUSE_ERROR,ACCOMMODATION_UPGRADE_STATUS,ACCOMMODATION_TAKEN_OVER_FROM,ACCOMMODATION_TAKEN_OVER_FROM_DATE,ACCOMMODATION_CREATION_DATE,ACCOMMODATION_DDATE,ACCOMMODATION_WDATE,CGT_BELGIUM,ACCOMMODATION_NUMBER_OF_PERSONS,ACCOMMODATION_NUMBER_OF_PETS,ACCOMMODATION_NUMBER_OF_BATHROOMS,ACCOMMODATION_NUMBER_OF_BEDROOMS,ACCOMMODATION_BUILDING_STRUCTURE,ACCOMMODATION_TYPE_NEW,ACCOMMODATION_ALLOTMENT_CODE,INDICATOR_PETS_ALLOWED,ACCOMMODATION_HOMEOWNER_TIPS,ACCOMMODATION_SIZE,ACCOMMODATION_COMBI_PLANNING,HOMEOWNER_CAN_MODIFY_ADDITIONAL_COSTS,LAST_MINUTE_ON_REQUEST_DAYS,ACCOMMODATION_PRICE_EXTENTION,ACCOMMODATION_PRICE_TEMPLATE,ACCOMMODATION_PRICE_METHOD,PRICE_CONTROL_MAXIMUM_PURCHSE_PRICE_DEVIVATION,INCLUDED_WEBSITES,EXCLUDED_WEBSITES,NOT_TO_BOOKINGCOM,NOT_TO_HOMEAWAY,NOT_TO_AIRBNB,OTA_CHECK_AIRBNB,OTA_CHECK_BOOKINGCOM,OTA_CHECK_HOMEAWAY,NUMBER_OF_ERRORS_ON_AIRBNB,NUMBER_OF_ERRORS_ON_BOOKINGCOM,NUMBER_OF_ERRORS_ON_HOMEAWAY,BOOKINGCOM_ID,AIRBNB_ID,HOMEAWAY_ID,EXPEDIA_ID,ACCOMMODATION_TYPE,INDICATOR_DETACHED,ACCOMMODATION_NUMBER_OF_STARS,ACCOMMODATION_NUMBER_OF_COMPLAINTS,ACCOMMODATION_NUMBER_OF_DAMAGES,ACCOMMODATION_NUMBER_OF_SOS,ACCOMMODATION_NUMBER_OF_DEPOSIT,ACCOMMODATION_NUMBER_OF_RELOCATION,ACCOMMODATION_NUMBER_OF_GUESTBOOKS,ACCOMMODATION_REVIEW_SCORE,ACCOMMODATION_NAME,HOMEOWNER_TRAFFIC_LIGHT,ACCOMMODATION_NUMBER_OF_PHOTOS,ACCOMMODATION_PHOTO_CHECK_SCORE,ACCOMMODATION_PHOTO_CONTENT_SCORE,ACCOMMODATION_PHOTO_CHARM_SCORE,ACCOMMODATION_PHOTO_MIX_SCORE,ACCOMMODATION_PHOTO_SPECS_SCORE,ACCOMMODATION_PHOTO_PRINT,ACCOMMODATION_PHOTOGRAPHY_BY,OWNER_LOGIN,OWNER_ID,OWNER_TYPE,OWNER_COMMUNICATION_CODE,OWNER_LANGUAGE_CODE,OWNER_COUNTRY_CODE,OWNER_CITY,OWNER_ZIPCODE,OWNER_AMBASSADOR,OWNER_COMPANY_ID,OWNER_COMPANY_NAME,OWNER_ORIGIN,OWNER_MKT_SOURCE_LEAD,HOMEOWNER_CREATION_DATE,OWNER_LAST_LOGIN_DATE,OWNER_WEBSITE,OWNER_PREFFERRED_PARTNER_PROGRAM,OWNER_PPP_ACCOUNT_MANAGER,OWNER_DND,CARETAKER_ID,CARETAKER_COUNTRY_CODE,CARETAKER_CITY,CARETAKER_ZIPCODE,CARETAKER_COMMUNICATION_CODE,CARETAKER_LANGUAGE_CODE,SAME_PERSON,HOPG
FR-00104-17,43.552006,7.018175,D,ACTIVE,,NotActioned,NotActioned,Other,Definite,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,FR,France,,,,,,,,,,,Zuid-Frankrijk,Sophie Gouraud,,Sophie Gouraud,sophieg,Sophie Gouraud,sophieg,,,On request rental price contract (FMNE),251023-1072,2025-10-23,,,,,,Y,N,,,Bronze,,,1.0,FR-00104-17-01,,,,,HOS HomeOwner Service,,,,,2025-10-23,,,,4.0,0.0,1.0,2.0,Apartment,Apartment,,N,,65.0,no,No,5,Auto,Flat Price Structure,LOS,0.0,BV,ABB_PETS | ABB_CLEANING | ABB_NON_REFUNDABLE | BC_CLEANING | BC_PETS | ER | CM | BC | TFW | ABB | DC,True,False,True,The accommodation has less than 7 photos | On request contract accommodations are not allowed | Accommodations without address are not allowed | Not to Airbnb option checked on Host level | NL property name length > 50 update in ovh-ota | ES property name length > 50 update in ovh-ota | No availability on Accommodation,Not to Booking.com option checked on Host level | On request accommodations are not allowed | Accommodations without address are not allowed | Accommodations without zipcode are not allowed,No bedroom with beds available,7.0,4.0,1.0,,,,,Apartment,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Appartements à Cannes,Green,6.0,0.0,,,,,http://cdn.leisure-group.net/photo/web/2048x1365/592985_lsr_20251023151530950.jpg,,Nooit,1081503.0,Partner,E,FR,FR,,,,BVAG,,Eigen netwerk,,2024-09-26,1900-01-01,,Yes,Karl Vannerem,No,,,,,,,homeowner same as caretaker,NOT LIVE
FR-00105-59,48.845637,2.321563,D,ACTIVE,,NotActioned,NotActioned,Other,Definite,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,FR,France,,,,,,,,,,,Zuid-Frankrijk,Sophie Gouraud,,Sophie Gouraud,sophieg,Sophie Gouraud,sophieg,,,On request rental price contract (FMNE),251023-1590,2025-10-23,,,,,,Y,N,,,Bronze,,,1.0,FR-00105-59-01,,,,,HOS HomeOwner Service,,,,,2025-10-23,,,,7.0,0.0,2.0,4.0,Apartment,Apartment,,N,,120.0,no,No,5,Auto,Flat Price Structure,LOS,0.0,BV,ABB_PETS | ABB_CLEANING | ABB_NON_REFUNDABLE | BC_CLEANING | BC_PETS | ER | CM | BC | TFW | ABB | DC,True,False,True,On request contract accommodations are not allowed | Accommodations without address are not allowed | Not to Airbnb option checked on Host level | NL property name length > 50 update in ovh-ota | FR property name length > 50 update in ovh-ota | DE property name length > 50 update in ovh-ota | IT property name length > 50 update in ovh-ota | ES property name length > 50 update in ovh-ota | PL property name length > 50 update in ovh-ota | No availability on Accommodation,Not to Booking.com option checked on Host level | On request accommodations are not allowed | Accommodations without address are not allowed | Accommodations without zipcode are not allowed,No bedroom with beds available,10.0,4.0,1.0,,,,,Apartment,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Appartements à Paris,Green,18.0,0.0,,,,,http://cdn.leisure-group.net/photo/web/2048x1365/593509_lsr_20251023184948150.jpg,,Nooit,1081503.0,Partner,E,FR,FR,,,,BVAG,,Eigen netwerk,,2024-09-26,1900-01-01,,Yes,Karl Vannerem,No,,,,,,,homeowner same as caretaker,NOT LIVE
FR-00105-75,16.251342,-61.205517,D,ACTIVE,,NotActioned,NotActioned,Other,Definite,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,FR,France,,,,,,,,,,,Zuid-Frankrijk,Sophie Gouraud,,Sophie Gouraud,sophieg,Sophie Gouraud,sophieg,,,On request rental price contract (FMNE),251023-1840,2025-10-23,,,,,,Y,N,,,Bronze,,,1.0,FR-00105-75-01,,,,,HOS HomeOwner Service,,,,,2025-10-23,,,,8.0,0.0,3.0,4.0,Apartment,Apartment,,N,,170.0,no,No,5,Auto,Flat Price Structure,LOS,0.0,BV,ABB_PETS | ABB_CLEANING | ABB_NON_REFUNDABLE | BC_CLEANING | BC_PETS | ER | CM | BC | TFW | ABB | DC,True,False,True,On request contract accommodations are not allowed | Accommodations without address are not allowed | Not to Airbnb option checked on Host level | FR property name length > 50 update in ovh-ota | DE property name length > 50 update in ovh-ota | IT property name length > 50 update in ovh-ota | ES property name length > 50 update in ovh-ota | PL property name length > 50 update in ovh-ota | No availability on Accommodation,Not to Booking.com option checked on Host level | On request accommodations are not allowed | Accommodations without address are not allowed | Accommodations without zipcode are not allowed,No bedroom with beds available,9.0,4.0,1.0,,,,,Apartment,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Maison à Saint François,Green,38.0,0.0,,,,,http://cdn.leisure-group.net/photo/web/2048x1365/593757_lsr_20251023202508203.jpg,,Nooit,1081503.0,Partner,E,FR,FR,,,,BVAG,,Eigen netwerk,,2024-09-26,1900-01-01,,Yes,Karl Vannerem,No,,,,,,,homeowner same as caretaker,NOT LIVE
FR-00105-92,16.332763,-61.339705,D,ACTIVE,,NotActioned,NotActioned,Other,Definite,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,FR,France,,,,,,,,,,,Zuid-Frankrijk,Sophie Gouraud,,Sophie Gouraud,sophieg,Sophie Gouraud,sophieg,,,On request rental price contract (FMNE),251023-1868,2025-10-23,,,,,,Y,N,,,Bronze,,,1.0,FR-00105-92-01,,,,,HOS HomeOwner Service,,,,,2025-10-23,,,,8.0,0.0,3.0,4.0,Apartment,Apartment,,N,,170.0,no,No,5,Auto,Flat Price Structure,LOS,0.0,BV,ABB_PETS | ABB_CLEANING | ABB_NON_REFUNDABLE | BC_CLEANING | BC_PETS | ER | CM | BC | TFW | ABB | DC,True,False,True,On request contract accommodations are not allowed | Accommodations without address are not allowed | Not to Airbnb option checked on Host level | No availability on Accommodation,Not to Booking.com option checked on Host level | On request accommodations are not allowed | Accommodations without address are not allowed | Accommodations without zipcode are not allowed,No bedroom with beds available,4.0,4.0,1.0,,,,,Apartment,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Maison à Le Moule,Green,36.0,0.0,,,,,http://cdn.leisure-group.net/photo/web/2048x1365/593785_lsr_20251023203651557.jpg,,Nooit,1081503.0,Partner,E,FR,FR,,,,BVAG,,Eigen netwerk,,2024-09-26,1900-01-01,,Yes,Karl Vannerem,No,,,,,,,homeowner same as caretaker,NOT LIVE
FR-00108-10,45.001933,-1.195216,D,ACTIVE,,NotActioned,NotActioned,Other,Definite,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,FR,France,,,,,,,,,,,Zuid-Frankrijk,Sophie Gouraud,,Sophie Gouraud,sophieg,Sophie Gouraud,sophieg,,,Exclusive revenue management flexibility (FME),251024-1668,2025-10-24,,,,,,Y,N,,,Gold 2,,,1.0,FR-00108-10-01,,,,,HOS HomeOwner Service,Yes,,,,2025-10-24,,,,4.0,0.0,1.0,1.0,Apartment,Apartment,,N,,45.0,no,No,5,Auto,Flat Price Structure,LOS,0.0,BV,ABB_PETS | ABB_CLEANING | ABB_NON_REFUNDABLE | BC_CLEANING | BC_PETS | ER | CM | BC | TFW | ABB | DC,True,False,True,The accommodation has errors | The accommodation has pricestructure errors | Accommodations without address are not allowed | Not to Airbnb option checked on Host level | IT property name length > 50 update in ovh-ota | No availability on Accommodation,The accommodation has errors | Not to Booking.com option checked on Host level | On request accommodations are not allowed | Accommodations without address are not allowed | Accommodations without zipcode are not allowed,The accommodation has errors | The accommodation has pricestructure errors | No bedroom with beds available,6.0,5.0,3.0,,,,,Apartment,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Appartements à Lacanau,Green,17.0,0.0,,,,,http://cdn.leisure-group.net/photo/web/2048x1365/595576_lsr_20251024141634995.jpg,,Nooit,1081508.0,Partner,E,FR,FR,,,,BVAG,,Eigen netwerk,,2024-09-26,1900-01-01,,Yes,Karl Vannerem,No,,,,,,,homeowner same as caretaker,NOT LIVE
FR-00108-18,47.292397,-2.51052,D,ACTIVE,,NotActioned,NotActioned,Other,Definite,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,FR,France,,,,,,,,,,,Zuid-Frankrijk,Sophie Gouraud,,Sophie Gouraud,sophieg,Sophie Gouraud,sophieg,,,Exclusive revenue management flexibility (FME),251024-1676,2025-10-24,,,,,,Y,N,,,Gold 2,,,1.0,FR-00108-18-01,,,,,HOS HomeOwner Service,Yes,,,,2025-10-24,,,,4.0,0.0,1.0,1.0,Apartment,Apartment,,N,,42.0,no,No,5,Auto,Flat Price Structure,LOS,0.0,BV,ABB_PETS | ABB_CLEANING | ABB_NON_REFUNDABLE | BC_CLEANING | BC_PETS | ER | CM | BC | TFW | ABB | DC,True,False,True,The accommodation has errors | The accommodation has pricestructure errors | Accommodations without address are not allowed | Not to Airbnb option checked on Host level | FR property name length > 50 update in ovh-ota | IT property name length > 50 update in ovh-ota | ES property name length > 50 update in ovh-ota | No availability on Accommodation,The accommodation has errors | Not to Booking.com option checked on Host level | On request accommodations are not allowed | Accommodations without address are not allowed | Accommodations without zipcode are not allowed,The accommodation has errors | The accommodation has pricestructure errors | No bedroom with beds available,8.0,5.0,3.0,,,,,Apartment,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Appartements à Le Croisic,Green,14.0,0.0,,,,,http://cdn.leisure-group.net/photo/web/2048x1365/595584_lsr_20251024141846375.jpg,,Nooit,1081508.0,Partner,E,FR,FR,,,,BVAG,,Eigen netwerk,,2024-09-26,1900-01-01,,Yes,Karl Vannerem,No,,,,,,,homeowner same as caretaker,NOT LIVE
FR-00110-44,48.57194,-1.970808,D,ACTIVE,,NotActioned,NotActioned,Other,Definite,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,FR,France,,,,,,,,,,,Zuid-Frankrijk,Sophie Gouraud,,Sophie Gouraud,sophieg,Sophie Gouraud,sophieg,,,Exclusive revenue management flexibility (FME),251024-1928,2025-10-24,,,,,,Y,N,,,Gold 2,,,1.0,FR-00110-44-01,,,,,HOS HomeOwner Service,Yes,,,,2025-10-24,,,,4.0,0.0,1.0,3.0,Apartment,Apartment,,N,,77.0,no,No,5,Auto,Flat Price Structure,LOS,0.0,BV,ABB_PETS | ABB_CLEANING | ABB_NON_REFUNDABLE | BC_CLEANING | BC_PETS | ER | CM | BC | TFW | ABB | DC,True,False,True,The accommodation has errors | The accommodation has pricestructure errors | Accommodations without address are not allowed | Not to Airbnb option checked on Host level | No availability on Accommodation,The accommodation has errors | Not to Booking.com option checked on Host level | On request accommodations are not allowed | Accommodations without address are not allowed | Accommodations without zipcode are not allowed,The accommodation has errors | The accommodation has pricestructure errors | No bedroom with beds available,5.0,5.0,3.0,,,,,Apartment,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Maison à Saint Suliac,Green,23.0,0.0,,,,,http://cdn.leisure-group.net/photo/web/2048x1365/595835_lsr_20251024160725384.jpg,,Nooit,1081508.0,Partner,E,FR,FR,,,,BVAG,,Eigen netwerk,,2024-09-26,1900-01-01,,Yes,Karl Vannerem,No,,,,,,,homeowner same as caretaker,NOT LIVE
FR-00111-05,47.277561,-2.428339,D,ACTIVE,,NotActioned,NotActioned,Other,Definite,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,FR,France,,,,,,,,,,,Zuid-Frankrijk,Sophie Gouraud,,Sophie Gouraud,sophieg,Sophie Gouraud,sophieg,,,Exclusive revenue management flexibility (FME),251024-1986,2025-10-24,,,,,,Y,N,,,Gold 2,,,1.0,FR-00111-05-01,,,,,HOS HomeOwner Service,Yes,,,,2025-10-24,,,,4.0,0.0,1.0,2.0,Apartment,Apartment,,N,,50.0,no,No,5,Auto,Flat Price Structure,LOS,0.0,BV,ABB_PETS | ABB_CLEANING | ABB_NON_REFUNDABLE | BC_CLEANING | BC_PETS | ER | CM | BC | TFW | ABB | DC,True,False,True,The accommodation has errors | The accommodation has pricestructure errors | Accommodations without address are not allowed | Not to Airbnb option checked on Host level | IT property name length > 50 update in ovh-ota | ES property name length > 50 update in ovh-ota | No availability on Accommodation,The accommodation has errors | Not to Booking.com option checked on Host level | On request accommodations are not allowed | Accommodations without address are not allowed | Accommodations without zipcode are not allowed,The accommodation has errors | The accommodation has pricestructure errors | No bedroom with beds available,7.0,5.0,3.0,,,,,Apartment,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Appartements à Le Pouliguen,Green,16.0,0.0,,,,,http://cdn.leisure-group.net/photo/web/2048x1365/595894_lsr_20251024163139023.jpg,,Nooit,1081508.0,Partner,E,FR,FR,,,,BVAG,,Eigen netwerk,,2024-09-26,1900-01-01,,Yes,Karl Vannerem,No,,,,,,,homeowner same as caretaker,NOT LIVE
FR-00111-13,47.801011,-4.232269,D,ACTIVE,,NotActioned,NotActioned,Other,Definite,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,FR,France,,,,,,,,,,,Zuid-Frankrijk,Sophie Gouraud,,Sophie Gouraud,sophieg,Sophie Gouraud,sophieg,,,Exclusive revenue management flexibility (FME),251024-1994,2025-10-24,,,,,,Y,N,,,Gold 2,,,1.0,FR-00111-13-01,,,,,HOS HomeOwner Service,Yes,,,,2025-10-24,,,,8.0,0.0,1.0,4.0,Apartment,Apartment,,N,,95.0,no,No,5,Auto,Flat Price Structure,LOS,0.0,BV,ABB_PETS | ABB_CLEANING | ABB_NON_REFUNDABLE | BC_CLEANING | BC_PETS | ER | CM | BC | TFW | ABB | DC,True,False,True,The accommodation has errors | The accommodation has pricestructure errors | Accommodations without address are not allowed | Not to Airbnb option checked on Host level | DE property name length > 50 update in ovh-ota | IT property name length > 50 update in ovh-ota | ES property name length > 50 update in ovh-ota | No availability on Accommodation,The accommodation has errors | Not to Booking.com option checked on Host level | On request accommodations are not allowed | Accommodations without address are not allowed | Accommodations without zipcode are not allowed,The accommodation has errors | The accommodation has pricestructure errors | No bedroom with beds available,8.0,5.0,3.0,,,,,Apartment,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Maison à Plobannalec-Lesconil,Green,27.0,0.0,,,,,http://cdn.leisure-group.net/photo/web/2048x1365/595902_lsr_20251024163703410.jpg,,Nooit,1081508.0,Partner,E,FR,FR,,,,BVAG,,Eigen netwerk,,2024-09-26,1900-01-01,,Yes,Karl Vannerem,No,,,,,,,homeowner same as caretaker,NOT LIVE
FR-00111-95,47.297714,-2.400162,D,ACTIVE,,NotActioned,NotActioned,Other,Definite,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,FR,France,,,,,,,,,,,Zuid-Frankrijk,Sophie Gouraud,,Sophie Gouraud,sophieg,Sophie Gouraud,sophieg,,,Exclusive revenue management flexibility (FME),251024-2092,2025-10-24,,,,,,Y,N,,,Gold 2,,,1.0,FR-00111-95-01,,,,,HOS HomeOwner Service,Yes,,,,2025-10-24,,,,6.0,0.0,1.0,3.0,Apartment,Apartment,,N,,49.0,no,No,5,Auto,Flat Price Structure,LOS,0.0,BV,ABB_PETS | ABB_CLEANING | ABB_NON_REFUNDABLE | BC_CLEANING | BC_PETS | ER | CM | BC | TFW | ABB | DC,True,False,True,The accommodation has errors | The accommodation has pricestructure errors | Accommodations without address are not allowed | Not to Airbnb option checked on Host level | NL property name length > 50 update in ovh-ota | FR property name length > 50 update in ovh-ota | DE property name length > 50 update in ovh-ota | IT property name length > 50 update in ovh-ota | ES property name length > 50 update in ovh-ota | No availability on Accommodation,The accommodation has errors | Not to Booking.com option checked on Host level | On request accommodations are not allowed | Accommodations without address are not allowed | Accommodations without zipcode are not allowed,The accommodation has errors | The accommodation has pricestructure errors | No bedroom with beds available,10.0,5.0,3.0,,,,,Apartment,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Chalets à Guérande,Green,20.0,0.0,,,,,http://cdn.leisure-group.net/photo/web/2048x1365/596000_lsr_20251024184127509.jpg,,Nooit,1081516.0,Partner,E,FR,FR,,,,BVAG,,Eigen netwerk,,2024-09-26,1900-01-01,,Yes,Karl Vannerem,No,,,,,,,homeowner same as caretaker,NOT LIVE
FR-00112-41,47.61374,-3.03728,D,ACTIVE,,NotActioned,NotActioned,Other,Definite,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,FR,France,,,,,,,,,,,Zuid-Frankrijk,Sophie Gouraud,,Sophie Gouraud,sophieg,Sophie Gouraud,sophieg,,,Exclusive revenue management flexibility (FME),251024-2136,2025-10-24,,,,,,Y,N,,,Gold 2,,,1.0,FR-00112-41-01,,,,,HOS HomeOwner Service,Yes,,,,2025-10-24,,,,7.0,0.0,4.0,4.0,Apartment,Apartment,,N,,135.0,no,No,5,Auto,Flat Price Structure,LOS,0.0,BV,ABB_PETS | ABB_CLEANING | ABB_NON_REFUNDABLE | BC_CLEANING | BC_PETS | ER | CM | BC | TFW | ABB | DC,True,False,True,The accommodation has errors | The accommodation has pricestructure errors | Accommodations without address are not allowed | Not to Airbnb option checked on Host level | DE property name length > 50 update in ovh-ota | No availability on Accommodation,The accommodation has errors | Not to Booking.com option checked on Host level | On request accommodations are not allowed | Accommodations without address are not allowed | Accommodations without zipcode are not allowed,The accommodation has errors | The accommodation has pricestructure errors | No bedroom with beds available,6.0,5.0,3.0,,,,,Apartment,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Maison à Carnac,Green,26.0,0.0,,,,,http://cdn.leisure-group.net/photo/web/2048x1365/596045_lsr_20251024190343703.jpg,,Nooit,1081516.0,Partner,E,FR,FR,,,,BVAG,,Eigen netwerk,,2024-09-26,1900-01-01,,Yes,Karl Vannerem,No,,,,,,,homeowner same as caretaker,NOT LIVE
FR-00112-65,47.265727,-2.34542,D,ACTIVE,,NotActioned,NotActioned,Other,Definite,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,FR,France,,,,,,,,,,,Zuid-Frankrijk,Sophie Gouraud,,Sophie Gouraud,sophieg,Sophie Gouraud,sophieg,,,Exclusive revenue management flexibility (FME),251024-2159,2025-10-24,,,,,,Y,N,,,Gold 2,,,1.0,FR-00112-65-01,,,,,HOS HomeOwner Service,Yes,,,,2025-10-24,,,,4.0,0.0,1.0,1.0,Apartment,Apartment,,N,,45.0,no,No,5,Auto,Flat Price Structure,LOS,0.0,BV,ABB_PETS | ABB_CLEANING | ABB_NON_REFUNDABLE | BC_CLEANING | BC_PETS | ER | CM | BC | TFW | ABB | DC,True,False,True,The accommodation has errors | The accommodation has pricestructure errors | Accommodations without address are not allowed | Not enough amenities (5 is minimum) | Not to Airbnb option checked on Host level | NL property name length > 50 update in ovh-ota | FR property name length > 50 update in ovh-ota | DE property name length > 50 update in ovh-ota | IT property name length > 50 update in ovh-ota | ES property name length > 50 update in ovh-ota | No availability on Accommodation,The accommodation has errors | Not to Booking.com option checked on Host level | On request accommodations are not allowed | Accommodations without address are not allowed | Accommodations without zipcode are not allowed,The accommodation has errors | The accommodation has pricestructure errors | No bedroom with beds available,11.0,5.0,3.0,,,,,Apartment,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Appartements à Pornichet,Green,13.0,0.0,,,,,http://cdn.leisure-group.net/photo/web/2048x1365/596070_lsr_20251024191200369.jpg,,Nooit,1081516.0,Partner,E,FR,FR,,,,BVAG,,Eigen netwerk,,2024-09-26,1900-01-01,,Yes,Karl Vannerem,No,,,,,,,homeowner same as caretaker,NOT LIVE
FR-00113-22,46.498796,-1.74695,D,ACTIVE,,NotActioned,NotActioned,Other,Definite,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,FR,France,,,,,,,,,,,Zuid-Frankrijk,Sophie Gouraud,,Sophie Gouraud,sophieg,Sophie Gouraud,sophieg,,,Exclusive revenue management flexibility (FME),251024-2215,2025-10-24,,,,,,Y,N,,,Gold 2,,,1.0,FR-00113-22-01,,,,,HOS HomeOwner Service,Yes,,,,2025-10-24,,,,6.0,7.0,2.0,3.0,Apartment,Apartment,,Y,,105.0,no,No,5,Auto,Flat Price Structure,LOS,0.0,BV,ABB_PETS | ABB_CLEANING | ABB_NON_REFUNDABLE | BC_CLEANING | BC_PETS | ER | CM | BC | TFW | ABB | DC,True,False,True,The accommodation has errors | The accommodation has pricestructure errors | Accommodations without address are not allowed | Not to Airbnb option checked on Host level | NL property name length > 50 update in ovh-ota | DE property name length > 50 update in ovh-ota | IT property name length > 50 update in ovh-ota | ES property name length > 50 update in ovh-ota | No availability on Accommodation,The accommodation has errors | Not to Booking.com option checked on Host level | On request accommodations are not allowed | Accommodations without address are not allowed | Accommodations without zipcode are not allowed,The accommodation has errors | The accommodation has pricestructure errors | No bedroom with beds available,9.0,5.0,3.0,,,,,Apartment,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Maison à Les Sables d'Olonne,Green,31.0,0.0,,,,,http://cdn.leisure-group.net/photo/web/2048x1365/596127_lsr_20251024193504382.jpg,,Nooit,1081516.0,Partner,E,FR,FR,,,,BVAG,,Eigen netwerk,,2024-09-26,1900-01-01,,Yes,Karl Vannerem,No,,,,,,,homeowner same as caretaker,NOT LIVE
