Number,Description,Hash,OriginFile,LoadEpoch,LoadDatetime
35128,"[{'Language': 'NL', 'Description': 'Canvas and Wood Tent'}
 {'Language': 'NO', 'Description': 'Canvas and Wood Tent'}
 {'Language': 'FR', 'Description': 'Canvas and Wood Tent'}
 {'Language': 'DE', 'Description': 'Canvas and Wood Tent'}
 {'Language': 'EN', 'Description': 'Canvas and Wood Tent'}
 {'Language': 'SV', 'Description': 'Canvas and Wood Tent'}
 {'Language': 'IT', 'Description': 'Canvas and Wood Tent'}
 {'Language': 'ES', 'Description': 'Canvas and Wood Tent'}
 {'Language': 'DA', 'Description': 'Canvas and Wood Tent'}]",9059198813696868123,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35129,"[{'Language': 'NL', 'Description': 'Restaurant'}
 {'Language': 'NO', 'Description': 'Restaurant'}
 {'Language': 'FR', 'Description': 'Restaurant'}
 {'Language': 'DE', 'Description': 'Restaurant'}
 {'Language': 'EN', 'Description': 'Restaurant'}
 {'Language': 'SV', 'Description': 'Restaurant'}
 {'Language': 'IT', 'Description': 'Restaurant'}
 {'Language': 'ES', 'Description': 'Restaurant'}
 {'Language': 'DA', 'Description': 'Restaurant'}]",6581513152823403961,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35130,"[{'Language': 'NL', 'Description': 'Hotel'}
 {'Language': 'NO', 'Description': 'Hotel'}
 {'Language': 'FR', 'Description': 'Hotel'}
 {'Language': 'DE', 'Description': 'Hotel'}
 {'Language': 'EN', 'Description': 'Hotel'}
 {'Language': 'SV', 'Description': 'Hotel'}
 {'Language': 'IT', 'Description': 'Hotel'}
 {'Language': 'ES', 'Description': 'Hotel'}
 {'Language': 'DA', 'Description': 'Hotel'}]",-2791624680060847074,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35131,"[{'Language': 'NL', 'Description': 'Camping Site'}
 {'Language': 'NO', 'Description': 'Camping Site'}
 {'Language': 'FR', 'Description': 'Camping Site'}
 {'Language': 'DE', 'Description': 'Camping Site'}
 {'Language': 'EN', 'Description': 'Camping Site'}
 {'Language': 'SV', 'Description': 'Camping Site'}
 {'Language': 'IT', 'Description': 'Camping Site'}
 {'Language': 'ES', 'Description': 'Camping Site'}
 {'Language': 'DA', 'Description': 'Camping Site'}]",-5621523637876114008,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35132,"[{'Language': 'NL', 'Description': 'bicycle_storage'}
 {'Language': 'NO', 'Description': 'bicycle_storage'}
 {'Language': 'FR', 'Description': 'bicycle_storage'}
 {'Language': 'DE', 'Description': 'bicycle_storage'}
 {'Language': 'EN', 'Description': 'Bicycle Storage'}
 {'Language': 'SV', 'Description': 'bicycle_storage'}
 {'Language': 'IT', 'Description': 'bicycle_storage'}
 {'Language': 'ES', 'Description': 'bicycle_storage'}
 {'Language': 'DA', 'Description': 'bicycle_storage'}]",-6000100250859827774,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35133,"[{'Language': 'NL', 'Description': 'cai_hookup'}
 {'Language': 'NO', 'Description': 'cai_hookup'}
 {'Language': 'FR', 'Description': 'cai_hookup'}
 {'Language': 'DE', 'Description': 'cai_hookup'}
 {'Language': 'EN', 'Description': 'Cai Hookup'}
 {'Language': 'SV', 'Description': 'cai_hookup'}
 {'Language': 'IT', 'Description': 'cai_hookup'}
 {'Language': 'ES', 'Description': 'cai_hookup'}
 {'Language': 'DA', 'Description': 'cai_hookup'}]",-3722931556645336448,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35134,"[{'Language': 'NL', 'Description': 'electricity_hookup'}
 {'Language': 'NO', 'Description': 'electricity_hookup'}
 {'Language': 'FR', 'Description': 'electricity_hookup'}
 {'Language': 'DE', 'Description': 'electricity_hookup'}
 {'Language': 'EN', 'Description': 'Electricity Hookup'}
 {'Language': 'SV', 'Description': 'electricity_hookup'}
 {'Language': 'IT', 'Description': 'electricity_hookup'}
 {'Language': 'ES', 'Description': 'electricity_hookup'}
 {'Language': 'DA', 'Description': 'electricity_hookup'}]",-5161049548510078346,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35135,"[{'Language': 'NL', 'Description': 'gas_cooktop'}
 {'Language': 'NO', 'Description': 'gas_cooktop'}
 {'Language': 'FR', 'Description': 'gas_cooktop'}
 {'Language': 'DE', 'Description': 'gas_cooktop'}
 {'Language': 'EN', 'Description': 'Gas Cooktop'}
 {'Language': 'SV', 'Description': 'gas_cooktop'}
 {'Language': 'IT', 'Description': 'gas_cooktop'}
 {'Language': 'ES', 'Description': 'gas_cooktop'}
 {'Language': 'DA', 'Description': 'gas_cooktop'}]",5266411359281667730,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35136,"[{'Language': 'NL', 'Description': 'heater'}
 {'Language': 'NO', 'Description': 'heater'}
 {'Language': 'FR', 'Description': 'heater'}
 {'Language': 'DE', 'Description': 'heater'}
 {'Language': 'EN', 'Description': 'Heater'}
 {'Language': 'SV', 'Description': 'heater'}
 {'Language': 'IT', 'Description': 'heater'}
 {'Language': 'ES', 'Description': 'heater'}
 {'Language': 'DA', 'Description': 'heater'}]",-791655254324109559,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35137,"[{'Language': 'NL', 'Description': 'induction_cooktop'}
 {'Language': 'NO', 'Description': 'induction_cooktop'}
 {'Language': 'FR', 'Description': 'induction_cooktop'}
 {'Language': 'DE', 'Description': 'induction_cooktop'}
 {'Language': 'EN', 'Description': 'Induction Cooktop'}
 {'Language': 'SV', 'Description': 'induction_cooktop'}
 {'Language': 'IT', 'Description': 'induction_cooktop'}
 {'Language': 'ES', 'Description': 'induction_cooktop'}
 {'Language': 'DA', 'Description': 'induction_cooktop'}]",5623793220535122124,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35138,"[{'Language': 'NL', 'Description': 'lounge_set'}
 {'Language': 'NO', 'Description': 'lounge_set'}
 {'Language': 'FR', 'Description': 'lounge_set'}
 {'Language': 'DE', 'Description': 'lounge_set'}
 {'Language': 'EN', 'Description': 'Lounge Set'}
 {'Language': 'SV', 'Description': 'lounge_set'}
 {'Language': 'IT', 'Description': 'lounge_set'}
 {'Language': 'ES', 'Description': 'lounge_set'}
 {'Language': 'DA', 'Description': 'lounge_set'}]",889203963918935381,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35139,"[{'Language': 'NL', 'Description': 'parasol'}
 {'Language': 'NO', 'Description': 'parasol'}
 {'Language': 'FR', 'Description': 'parasol'}
 {'Language': 'DE', 'Description': 'parasol'}
 {'Language': 'EN', 'Description': 'Parasol'}
 {'Language': 'SV', 'Description': 'parasol'}
 {'Language': 'IT', 'Description': 'parasol'}
 {'Language': 'ES', 'Description': 'parasol'}
 {'Language': 'DA', 'Description': 'parasol'}]",-6823830425991129198,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35140,"[{'Language': 'NL', 'Description': 'pet_friendly'}
 {'Language': 'NO', 'Description': 'pet_friendly'}
 {'Language': 'FR', 'Description': 'pet_friendly'}
 {'Language': 'DE', 'Description': 'pet_friendly'}
 {'Language': 'EN', 'Description': 'Pet Friendly'}
 {'Language': 'SV', 'Description': 'pet_friendly'}
 {'Language': 'IT', 'Description': 'pet_friendly'}
 {'Language': 'ES', 'Description': 'pet_friendly'}
 {'Language': 'DA', 'Description': 'pet_friendly'}]",-7963414598715831968,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35141,"[{'Language': 'NL', 'Description': 'sewer_hookup'}
 {'Language': 'NO', 'Description': 'sewer_hookup'}
 {'Language': 'FR', 'Description': 'sewer_hookup'}
 {'Language': 'DE', 'Description': 'sewer_hookup'}
 {'Language': 'EN', 'Description': 'Sewer Hookup'}
 {'Language': 'SV', 'Description': 'sewer_hookup'}
 {'Language': 'IT', 'Description': 'sewer_hookup'}
 {'Language': 'ES', 'Description': 'sewer_hookup'}
 {'Language': 'DA', 'Description': 'sewer_hookup'}]",-3202992770512426208,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35142,"[{'Language': 'NL', 'Description': 'single_floor'}
 {'Language': 'NO', 'Description': 'single_floor'}
 {'Language': 'FR', 'Description': 'single_floor'}
 {'Language': 'DE', 'Description': 'single_floor'}
 {'Language': 'EN', 'Description': 'Single Floor'}
 {'Language': 'SV', 'Description': 'single_floor'}
 {'Language': 'IT', 'Description': 'single_floor'}
 {'Language': 'ES', 'Description': 'single_floor'}
 {'Language': 'DA', 'Description': 'single_floor'}]",2064751104072559742,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35143,"[{'Language': 'NL', 'Description': 'toilet'}
 {'Language': 'NO', 'Description': 'toilet'}
 {'Language': 'FR', 'Description': 'toilet'}
 {'Language': 'DE', 'Description': 'toilet'}
 {'Language': 'EN', 'Description': 'Toilet'}
 {'Language': 'SV', 'Description': 'toilet'}
 {'Language': 'IT', 'Description': 'toilet'}
 {'Language': 'ES', 'Description': 'toilet'}
 {'Language': 'DA', 'Description': 'toilet'}]",6216739743331410773,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35144,"[{'Language': 'NL', 'Description': 'underfloor_heating'}
 {'Language': 'NO', 'Description': 'underfloor_heating'}
 {'Language': 'FR', 'Description': 'underfloor_heating'}
 {'Language': 'DE', 'Description': 'underfloor_heating'}
 {'Language': 'EN', 'Description': 'Underfloor Heating'}
 {'Language': 'SV', 'Description': 'underfloor_heating'}
 {'Language': 'IT', 'Description': 'underfloor_heating'}
 {'Language': 'ES', 'Description': 'underfloor_heating'}
 {'Language': 'DA', 'Description': 'underfloor_heating'}]",1869335148812554853,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35145,"[{'Language': 'NL', 'Description': 'water_hookup'}
 {'Language': 'NO', 'Description': 'water_hookup'}
 {'Language': 'FR', 'Description': 'water_hookup'}
 {'Language': 'DE', 'Description': 'water_hookup'}
 {'Language': 'EN', 'Description': 'Water Hookup'}
 {'Language': 'SV', 'Description': 'water_hookup'}
 {'Language': 'IT', 'Description': 'water_hookup'}
 {'Language': 'ES', 'Description': 'water_hookup'}
 {'Language': 'DA', 'Description': 'water_hookup'}]",7721373457218118818,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35146,"[{'Language': 'NL', 'Description': 'Laundry'}
 {'Language': 'NO', 'Description': 'Laundry'}
 {'Language': 'FR', 'Description': 'Laundry'}
 {'Language': 'DE', 'Description': 'Laundry'}
 {'Language': 'EN', 'Description': 'Laundry'}
 {'Language': 'SV', 'Description': 'Laundry'}
 {'Language': 'IT', 'Description': 'Laundry'}
 {'Language': 'ES', 'Description': 'Laundry'}
 {'Language': 'DA', 'Description': 'Laundry'}]",3656352076229476772,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35147,"[{'Language': 'NL', 'Description': 'Poste Restante'}
 {'Language': 'NO', 'Description': 'Poste Restante'}
 {'Language': 'FR', 'Description': 'Poste Restante'}
 {'Language': 'DE', 'Description': 'Poste Restante'}
 {'Language': 'EN', 'Description': 'Poste Restante'}
 {'Language': 'SV', 'Description': 'Poste Restante'}
 {'Language': 'IT', 'Description': 'Poste Restante'}
 {'Language': 'ES', 'Description': 'Poste Restante'}
 {'Language': 'DA', 'Description': 'Poste Restante'}]",5807081048771621055,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35148,"[{'Language': 'NL', 'Description': 'Message board'}
 {'Language': 'NO', 'Description': 'Message board'}
 {'Language': 'FR', 'Description': 'Message board'}
 {'Language': 'DE', 'Description': 'Message board'}
 {'Language': 'EN', 'Description': 'Message board'}
 {'Language': 'SV', 'Description': 'Message board'}
 {'Language': 'IT', 'Description': 'Message board'}
 {'Language': 'ES', 'Description': 'Message board'}
 {'Language': 'DA', 'Description': 'Message board'}]",7323044935118535001,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35149,"[{'Language': 'NL', 'Description': 'Internet Cafe'}
 {'Language': 'NO', 'Description': 'Internet Cafe'}
 {'Language': 'FR', 'Description': 'Internet Cafe'}
 {'Language': 'DE', 'Description': 'Internet Cafe'}
 {'Language': 'EN', 'Description': 'Internet Cafe'}
 {'Language': 'SV', 'Description': 'Internet Cafe'}
 {'Language': 'IT', 'Description': 'Internet Cafe'}
 {'Language': 'ES', 'Description': 'Internet Cafe'}
 {'Language': 'DA', 'Description': 'Internet Cafe'}]",-4010242404624611956,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35150,"[{'Language': 'NL', 'Description': 'Billiard Room'}
 {'Language': 'NO', 'Description': 'Billiard Room'}
 {'Language': 'FR', 'Description': 'Billiard Room'}
 {'Language': 'DE', 'Description': 'Billiard Room'}
 {'Language': 'EN', 'Description': 'Billiard Room'}
 {'Language': 'SV', 'Description': 'Billiard Room'}
 {'Language': 'IT', 'Description': 'Billiard Room'}
 {'Language': 'ES', 'Description': 'Billiard Room'}
 {'Language': 'DA', 'Description': 'Billiard Room'}]",-817814280709475055,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35151,"[{'Language': 'NL', 'Description': 'Games Room'}
 {'Language': 'NO', 'Description': 'Games Room'}
 {'Language': 'FR', 'Description': 'Games Room'}
 {'Language': 'DE', 'Description': 'Games Room'}
 {'Language': 'EN', 'Description': 'Games Room'}
 {'Language': 'SV', 'Description': 'Games Room'}
 {'Language': 'IT', 'Description': 'Games Room'}
 {'Language': 'ES', 'Description': 'Games Room'}
 {'Language': 'DA', 'Description': 'Games Room'}]",-7892403679376856209,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35152,"[{'Language': 'NL', 'Description': 'Playground'}
 {'Language': 'NO', 'Description': 'Playground'}
 {'Language': 'FR', 'Description': 'Playground'}
 {'Language': 'DE', 'Description': 'Playground'}
 {'Language': 'EN', 'Description': 'Playground'}
 {'Language': 'SV', 'Description': 'Playground'}
 {'Language': 'IT', 'Description': 'Playground'}
 {'Language': 'ES', 'Description': 'Playground'}
 {'Language': 'DA', 'Description': 'Playground'}]",1098393182838364416,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35153,"[{'Language': 'NL', 'Description': 'Reading Room'}
 {'Language': 'NO', 'Description': 'Reading Room'}
 {'Language': 'FR', 'Description': 'Reading Room'}
 {'Language': 'DE', 'Description': 'Reading Room'}
 {'Language': 'EN', 'Description': 'Reading Room'}
 {'Language': 'SV', 'Description': 'Reading Room'}
 {'Language': 'IT', 'Description': 'Reading Room'}
 {'Language': 'ES', 'Description': 'Reading Room'}
 {'Language': 'DA', 'Description': 'Reading Room'}]",4510086758047872551,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35154,"[{'Language': 'NL', 'Description': 'Books Available'}
 {'Language': 'NO', 'Description': 'Books Available'}
 {'Language': 'FR', 'Description': 'Books Available'}
 {'Language': 'DE', 'Description': 'Books Available'}
 {'Language': 'EN', 'Description': 'Books Available'}
 {'Language': 'SV', 'Description': 'Books Available'}
 {'Language': 'IT', 'Description': 'Books Available'}
 {'Language': 'ES', 'Description': 'Books Available'}
 {'Language': 'DA', 'Description': 'Books Available'}]",-5041520177934566353,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35155,"[{'Language': 'NL', 'Description': 'Night Club'}
 {'Language': 'NO', 'Description': 'Night Club'}
 {'Language': 'FR', 'Description': 'Night Club'}
 {'Language': 'DE', 'Description': 'Night Club'}
 {'Language': 'EN', 'Description': 'Night Club'}
 {'Language': 'SV', 'Description': 'Night Club'}
 {'Language': 'IT', 'Description': 'Night Club'}
 {'Language': 'ES', 'Description': 'Night Club'}
 {'Language': 'DA', 'Description': 'Night Club'}]",1571524188615080934,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35156,"[{'Language': 'NL', 'Description': 'Excursions'}
 {'Language': 'NO', 'Description': 'Excursions'}
 {'Language': 'FR', 'Description': 'Excursions'}
 {'Language': 'DE', 'Description': 'Excursions'}
 {'Language': 'EN', 'Description': 'Excursions'}
 {'Language': 'SV', 'Description': 'Excursions'}
 {'Language': 'IT', 'Description': 'Excursions'}
 {'Language': 'ES', 'Description': 'Excursions'}
 {'Language': 'DA', 'Description': 'Excursions'}]",-5025690974600871411,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35157,"[{'Language': 'NL', 'Description': 'Motorbike Rental'}
 {'Language': 'NO', 'Description': 'Motorbike Rental'}
 {'Language': 'FR', 'Description': 'Motorbike Rental'}
 {'Language': 'DE', 'Description': 'Motorbike Rental'}
 {'Language': 'EN', 'Description': 'Motorbike Rental'}
 {'Language': 'SV', 'Description': 'Motorbike Rental'}
 {'Language': 'IT', 'Description': 'Motorbike Rental'}
 {'Language': 'ES', 'Description': 'Motorbike Rental'}
 {'Language': 'DA', 'Description': 'Motorbike Rental'}]",-4563213214134670256,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35158,"[{'Language': 'NL', 'Description': 'Bicycle Rental'}
 {'Language': 'NO', 'Description': 'Bicycle Rental'}
 {'Language': 'FR', 'Description': 'Bicycle Rental'}
 {'Language': 'DE', 'Description': 'Bicycle Rental'}
 {'Language': 'EN', 'Description': 'Bicycle Rental'}
 {'Language': 'SV', 'Description': 'Bicycle Rental'}
 {'Language': 'IT', 'Description': 'Bicycle Rental'}
 {'Language': 'ES', 'Description': 'Bicycle Rental'}
 {'Language': 'DA', 'Description': 'Bicycle Rental'}]",-1282152136029363791,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35159,"[{'Language': 'NL', 'Description': 'Airport Shuttle'}
 {'Language': 'NO', 'Description': 'Airport Shuttle'}
 {'Language': 'FR', 'Description': 'Airport Shuttle'}
 {'Language': 'DE', 'Description': 'Airport Shuttle'}
 {'Language': 'EN', 'Description': 'Airport Shuttle'}
 {'Language': 'SV', 'Description': 'Airport Shuttle'}
 {'Language': 'IT', 'Description': 'Airport Shuttle'}
 {'Language': 'ES', 'Description': 'Airport Shuttle'}
 {'Language': 'DA', 'Description': 'Airport Shuttle'}]",1678950539904295562,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35160,"[{'Language': 'NL', 'Description': 'Train Station Shuttle'}
 {'Language': 'NO', 'Description': 'Train Station Shuttle'}
 {'Language': 'FR', 'Description': 'Train Station Shuttle'}
 {'Language': 'DE', 'Description': 'Train Station Shuttle'}
 {'Language': 'EN', 'Description': 'Train Station Shuttle'}
 {'Language': 'SV', 'Description': 'Train Station Shuttle'}
 {'Language': 'IT', 'Description': 'Train Station Shuttle'}
 {'Language': 'ES', 'Description': 'Train Station Shuttle'}
 {'Language': 'DA', 'Description': 'Train Station Shuttle'}]",-5237365799662905953,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35161,"[{'Language': 'NL', 'Description': 'Coach Station Shuttle'}
 {'Language': 'NO', 'Description': 'Coach Station Shuttle'}
 {'Language': 'FR', 'Description': 'Coach Station Shuttle'}
 {'Language': 'DE', 'Description': 'Coach Station Shuttle'}
 {'Language': 'EN', 'Description': 'Coach Station Shuttle'}
 {'Language': 'SV', 'Description': 'Coach Station Shuttle'}
 {'Language': 'IT', 'Description': 'Coach Station Shuttle'}
 {'Language': 'ES', 'Description': 'Coach Station Shuttle'}
 {'Language': 'DA', 'Description': 'Coach Station Shuttle'}]",1043945416213675495,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35162,"[{'Language': 'NL', 'Description': 'Luggage Room'}
 {'Language': 'NO', 'Description': 'Luggage Room'}
 {'Language': 'FR', 'Description': 'Luggage Room'}
 {'Language': 'DE', 'Description': 'Luggage Room'}
 {'Language': 'EN', 'Description': 'Luggage Room'}
 {'Language': 'SV', 'Description': 'Luggage Room'}
 {'Language': 'IT', 'Description': 'Luggage Room'}
 {'Language': 'ES', 'Description': 'Luggage Room'}
 {'Language': 'DA', 'Description': 'Luggage Room'}]",-6626661128183800576,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
