PropertyCode,Country,RegionCode,AccoType,Product,CreationDate,DDate,WDate,PlaceId,SubPlaceId,PriceMethod,PriceExtention,PriceTemplate,Sales,SalesLARSId,ReportsTo,ReportsToLARSId,Service,ServiceLARSId,OriginalUser,OriginalUserLARSId,Status,Homeowner,Caretaker,ContractType,SalesManager,CombiPlanning,Latitude,Longitude,TakenOverFrom,TakenOverFromDate,Rank,Zipcode,City,Company,Flex,MiniStay,FlexMini,Hash,OriginFile,LoadEpoch,LoadDatetime
NL-8148-06,NL,ovr,,Vakantiepark,2003-04-29,2003-04-29,2022-01-01,463.0,249.0,LOS,Manual,Flat Price Structure,Guido Janse,guido,Guido Janse,guido,Amanda Meyer,amanda,Guido Janse,guido,W,902585,902586,Priority rental price contract (FMNE),Guido Janse,no,52.44933,6.3836,,,Bronze,8148SB,Lemele,PRK,,,,5295677254879067438,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-8256-24,NL,flev,,Vakantiepark,2020-06-29,2019-06-25,,8050.0,,LOS,Interface+Booking,Flat Price Structure,Guido Janse,guido,Guido Janse,guido,Amanda Meyer,amanda,Steven Nottelman,stevenn,DP,1037271,1037271,API connection contract,Guido Janse,no,52.446794,5.793197,,,Bronze,8256RJ,Biddinghuizen,PRK,,,,-5827153862424328813,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-8426-07,NL,frie,,Vakantiepark,2011-09-02,2011-09-07,,5376.0,,LOS,Interface+Booking,Flat Price Structure,Guido Janse,guido,Guido Janse,guido,Lize van Walsem,lizevw,Guido Janse,guido,DP,1072991,1072991,API connection contract,Guido Janse,no,52.944248,6.353016,,,Bronze,8426NA,Appelscha,PRK,,,,3342322943988711227,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-8491-05,NL,frie,,Vakantiepark,2016-01-13,2016-01-31,2016-06-23,7209.0,,LOS,Interface+Booking,Flat Price Structure,Guido Janse,guido,Guido Janse,guido,Amanda Meyer,amanda,Nathasja Schroevers,nathasjas,W,907207,907207,API connection contract,Guido Janse,no,53.050113,5.82452,,,Bronze,8491ML,Akkrum,PRK,,,,7918782522315906856,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-8621-19,NL,frie,,Vakantiepark,2023-01-06,2023-03-17,,5558.0,,LOS,Interface+Booking,Flat Price Structure,Guido Janse,guido,Guido Janse,guido,Lize van Walsem,lizevw,Lize van Walsem,lizevw,D,1056269,1056269,API connection contract,Guido Janse,no,52.966395,5.613738,,,Bronze,8621CV,Heeg,PRK,,,,1165520836693133501,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-9161-19,NL,wad,,Vakantiepark,2004-02-09,,,,,LOS,Manual,Flat Price Structure,Guido Janse,guido,Guido Janse,guido,Amanda Meyer,amanda,Guido Janse,guido,OW,910470,910470,Priority rental price contract (FMNE),Guido Janse,no,53.44867,5.63745,,,Bronze,9161CT,Hollum,PRK,,,,5430375333813574019,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-9161-64,NL,wad,,Vakantiepark,2019-11-13,2019-04-17,,5255.0,,LOS,Interface+Booking,Flat Price Structure,Guido Janse,guido,Guido Janse,guido,Amanda Meyer,amanda,Guido Janse,guido,D,10511,10511,API connection contract,Guido Janse,no,53.450267,5.637742,,,Bronze,9161CT,Hollum,PRK,,,,8645631959582302140,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-9431-28,NL,dren,,Vakantiepark,2012-09-05,2012-09-06,,5436.0,,LOS,Interface+Booking,Flat Price Structure,Guido Janse,guido,Guido Janse,guido,Amanda Meyer,amanda,Guido Janse,guido,D,920256,920256,API connection contract,Guido Janse,no,52.8691,6.61689,VillaVacant,2010-11-01,Bronze,9431KT,Westerbork,PRK,,,,5860023290620344173,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-9446-04,NL,dren,,Vakantiepark,2023-03-12,2023-05-19,2023-12-07,26851.0,,LOS,Interface+Booking,Flat Price Structure,Guido Janse,guido,Guido Janse,guido,Amanda Meyer,amanda,Steven Nottelman,stevenn,W,1066011,1066011,API connection contract,Guido Janse,no,52.935104,6.596618,,,Bronze,9446TE,Amen,PRK,,,,7646762068732492911,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-9514-08,NL,dren,,Vakantiepark,2013-04-05,2013-04-05,2017-01-05,5740.0,,LOS,Interface+Booking,Flat Price Structure,Guido Janse,guido,Guido Janse,guido,Amanda Meyer,amanda,Guido Janse,guido,W,10511,10511,API connection contract,Guido Janse,no,52.98403,6.83559,,,Bronze,9514BW,Gasselternijveen,PRK,,,,-2587912956753710881,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-9541-17,NL,gron,,Vakantiepark,2012-03-29,2012-04-23,2017-02-01,480.0,,LOS,Manual,Flat Price Structure,Guido Janse,guido,Guido Janse,guido,Amanda Meyer,amanda,Guido Janse,guido,W,942255,942255,Priority rental price contract (FMNE),Guido Janse,no,53.036463,7.109298,,,Bronze,9541ZA,Vlagtwedde,PRK,,,,-6979735234752037538,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-9541-35,NL,gron,,Vakantiepark,2020-08-21,2019-07-16,2024-05-14,480.0,,LOS,Interface+Booking,Flat Price Structure,Guido Janse,guido,Guido Janse,guido,Amanda Meyer,amanda,Steven Nottelman,stevenn,W,10511,10511,API connection contract,Guido Janse,no,53.036522,7.107791,,,Bronze,9541ZA,Vlagtwedde,PRK,,,,-4307871465045460667,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-6271-29,NL,lim,,Nederland,2020-12-11,,,9222.0,,LOS,Auto,Flat Price Structure,Guido Keutgen,guidok,Guido Keutgen,guidok,HOS HomeOwner Service,CommSupport,Guido Keutgen,guidok,H,918623,918623,Priority rental price contract (FMNE),Martine Beiten,no,50.796946,5.862029,,,Bronze,6271,Gulpen,BVAG,,,,-4895235147244008476,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-8561-25,NL,frie,,Nederland,2022-10-08,,,5341.0,,LOS,Auto,Flat Price Structure,Guido Keutgen,guidok,Guido Keutgen,guidok,HOS HomeOwner Service,CommSupport,Guido Keutgen,guidok,O,1062764,1062764,Priority rental price contract (FMNE),Martine Beiten,no,52.904577,5.596888,,,Bronze,8561HA,Friesland,BVAG,,,,-7676343779445870356,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-8567-10,NL,frie,,Nederland,2022-02-10,,,,,LOS,Auto,Flat Price Structure,Guido Keutgen,guidok,Guido Keutgen,guidok,HOS HomeOwner Service,CommSupport,Guido Keutgen,guidok,L,1054778,1054778,Priority rental price contract (FMNE),Martine Beiten,no,52.852136,5.534551,,,Bronze,8567JT,Friesland,BVAG,,,,4934154859525948978,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-8711-19,NL,,,Nederland,2022-10-19,,,,,LOS,Auto,Flat Price Structure,Guido Keutgen,guidok,Guido Keutgen,guidok,HOS HomeOwner Service,CommSupport,Guido Keutgen,guidok,L,1055948,1055948,Exclusive revenue management flexibility (FME),Martine Beiten,no,,,,,Gold 2,8711,,BVAG,,,,4029627077531961423,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-9726-03,NL,gron,,Nederland,2022-05-07,,,,,LOS,Auto,Flat Price Structure,Guido Keutgen,guidok,Guido Keutgen,guidok,HOS HomeOwner Service,CommSupport,Guido Keutgen,guidok,P,1056531,1056531,Exclusive revenue management flexibility (FME),Martine Beiten,no,53.212843,6.5574,,,Gold 2,9726 AR,Groningen,BVAG,,,,-5643985548964297665,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
IT-01231-01,IT,tos,,Italië,2012-12-07,,,,,LOS,Auto,Flat Price Structure,Guido Reghini,guidor,Guido Reghini,guidor,HOS HomeOwner Service,CommSupport,Guido Reghini,guidor,OW,933376,933376,Priority rental price contract (FMNE),Mark Helderman,no,43.558439,11.163568,,,Bronze,50028,Tavarnelle val di Pesa (fi),BVAG,,,,5481442782047031883,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
IT-01886-01,IT,tos,,Italië,2014-05-05,,,,,LOS,Auto,Flat Price Structure,Guido Reghini,guidor,Guido Reghini,guidor,HOS HomeOwner Service,CommSupport,Guido Reghini,guidor,OW,941247,941247,Priority rental price contract (FMNE),Mark Helderman,no,,,,,Bronze,,,BVAG,,,,4223075358606820052,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
IT-55022-19,IT,tos,,Italië,2014-07-25,2014-07-21,,,,LOS,Auto,Flat Price Structure,Guido Reghini,guidor,Guido Reghini,guidor,HOS HomeOwner Service,CommSupport,Piermaria Sogaro,piero,OW,942325,942325,Priority rental price contract (FMNE),Mark Helderman,no,,,,,Bronze,55022,Bagni di Lucca Località Granaiola,BVAG,,,,-5917808493507358735,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-06105-01,FR,loi,,Noord-Frankrijk,2007-09-24,2007-09-24,2015-01-03,,,LOS,Manual,Flat Price Structure,Hanna Baijens,hannab,Hanna Baijens,hannab,HOS HomeOwner Service,CommSupport,Hanna Baijens,hannab,W,133613,133613,Priority rental price contract (FMNE),Christiaan Mondria,no,48.413117,-0.813017,Topic Travel,2015-06-01,Bronze,,Gorron,BVAG,,,,-4204356576686065199,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-50310-31,FR,nor,,Noord-Frankrijk,2008-11-19,2008-11-19,2015-01-03,,,LOS,Manual,Flat Price Structure,Hanna Baijens,hannab,Hanna Baijens,hannab,HOS HomeOwner Service,CommSupport,Hanna Baijens,hannab,W,133623,133623,Priority rental price contract (FMNE),Christiaan Mondria,no,49.5092,-1.318917,Topic Travel,2015-06-01,Bronze,50310,Quineville,BVAG,,,,-2363103073862248160,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-85520-09,FR,loi,,Noord-Frankrijk,2011-11-01,2011-11-01,2015-01-03,,,LOS,Manual,Flat Price Structure,Hanna Baijens,hannab,Hanna Baijens,hannab,HOS HomeOwner Service,CommSupport,Hanna Baijens,hannab,W,133873,133873,Priority rental price contract (FMNE),Christiaan Mondria,no,46.411817,-1.596467,Topic Travel,2015-06-01,Bronze,85520,Jard-Sur-Mer,BVAG,,,,5764522554011484928,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-0022-82,BE,wvld,,Vlaanderen/ Belg. kust,2022-04-29,2022-12-13,,511.0,,LOS,Auto,Flat Price Structure,Hannelore Viaene,hannelorev,Hannelore Viaene,hannelorev,HOS HomeOwner Service,CommSupport,Hannelore Viaene,hannelorev,D,1036619,1036619,Priority rental price contract (FMNE),Jeroen Thijssen,no,51.265125,3.156677,,,Bronze,8377,Zuienkerke,BVAG,,,,6166394099310858458,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-74390-141,FR,nalp,,Alpen Frankrijk,2022-10-24,,,1970.0,,LOS,Interface+Booking,Flat Price Structure,Helidon Hoxha,helidonh,Helidon Hoxha,helidonh,HOS HomeOwner Service,CommSupport,Helidon Hoxha,helidonh,L,953381,953381,API connection contract,Mashuk Choudhury,no,46.260102,6.832927,,,Bronze,74390,Chatel,BVAG,,,,477805245000198961,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-0044-12,NL,zeel,,Nederland,2020-10-20,,,,,LOS,Auto,Flat Price Structure,Ilse Heijnen,ilsehe,Ilse Heijnen,ilsehe,HOS HomeOwner Service,CommSupport,Ilse Heijnen,ilsehe,P,1040737,1040737,Exclusive revenue management flexibility (FME),Mark Groen,no,51.50234,3.48673,,,Gold 2,,,BVAG,,,,-3648289220225666900,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-3052-01,NL,zeel,,Nederland,2007-05-30,2007-06-09,,7849.0,,LOS,Auto,Flat Price Structure,Ilse Heijnen,ilsehe,Ilse Heijnen,ilsehe,HOS HomeOwner Service,CommSupport,System,system,D,151157,151157,Priority rental price contract (FMNE),Mark Groen,no,51.708512,3.747853,Aan Zee,2015-11-01,Bronze,4328EJ,Burgh Haamstede,BVAG,,,,4831906399479768399,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-3253-86,NL,zuih,,Nederland,2020-02-03,,,,,LOS,Auto,Flat Price Structure,Ilse Heijnen,ilsehe,Ilse Heijnen,ilsehe,HOS HomeOwner Service,CommSupport,Ilse Heijnen,ilsehe,NI,1027657,1027657,Exclusive revenue management flexibility (FME),Mark Groen,no,51.809525,3.93531,,,Gold 2,3253,,BVAG,,,,611508975781434748,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-4325-67,NL,zeel,,Nederland,2019-12-23,2019-12-23,2020-02-07,,,LOS,Interface+Booking,Flat Price Structure,Ilse Heijnen,ilsehe,Ilse Heijnen,ilsehe,HOS HomeOwner Service,CommSupport,Ilse Heijnen,ilsehe,W,959061,959061,API connection contract,Mark Groen,no,51.730342,3.752781,,,Bronze,4325DM,Renesse,BVAG,,,,801229940941410056,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-4325-76,NL,zeel,,Nederland,2020-07-25,,,,,LOS,Auto,Flat Price Structure,Ilse Heijnen,ilsehe,Ilse Heijnen,ilsehe,HOS HomeOwner Service,CommSupport,Ilse Heijnen,ilsehe,NI,1039082,1039082,Exclusive revenue management flexibility (FME),Mark Groen,no,51.73129,3.77144,,,Gold 2,4325,Renesse,BVAG,,,,-8841999695323251691,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-4328-37,NL,zeel,,Nederland,2019-10-20,,,,,LOS,Auto,Flat Price Structure,Ilse Heijnen,ilsehe,Ilse Heijnen,ilsehe,HOS HomeOwner Service,CommSupport,Ilse Heijnen,ilsehe,P,991120,991120,Exclusive revenue management flexibility (FME),Mark Groen,no,51.71225,3.7013,,,Gold 2,4328 JR,Nieuw-Haamstede,BVAG,,,,2440695906822122857,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-4354-29,NL,zeel,,Nederland,2020-06-10,,,,,LOS,Interface+Booking,Flat Price Structure,Ilse Heijnen,ilsehe,Ilse Heijnen,ilsehe,HOS HomeOwner Service,CommSupport,Quincy Kellerhuis,quincyk,NI,959061,959061,API connection contract,Mark Groen,no,51.582807,3.622927,,,Bronze,4354NG,Vrouwenpolder,BVAG,,,,-8716778910542982230,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-4356-27,NL,zeel,,Nederland,2019-10-20,,,,,LOS,Auto,Flat Price Structure,Ilse Heijnen,ilsehe,Ilse Heijnen,ilsehe,HOS HomeOwner Service,CommSupport,Ilse Heijnen,ilsehe,P,991123,991123,Exclusive revenue management flexibility (FME),Mark Groen,no,51.57212,3.54524,,,Gold 2,4356 JM,Oostkapelle,BVAG,,,,-8370424829837171674,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-4374-09,NL,zeel,,Nederland,2018-11-05,2018-11-05,2020-05-22,15088.0,,LOS,Interface+Booking,Flat Price Structure,Ilse Heijnen,ilsehe,Ilse Heijnen,ilsehe,HOS HomeOwner Service,CommSupport,Ilse Heijnen,ilsehe,W,967207,967207,API connection contract,Mark Groen,no,51.499737,3.488742,,,Bronze,4374EV,Zoutelande,BVAG,,,,5689341986416518371,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-4493-106,NL,zeel,,Nederland,2018-07-25,2018-07-31,,5214.0,,LOS,Interface+Booking,Flat Price Structure,Ilse Heijnen,ilsehe,Ilse Heijnen,ilsehe,HOS HomeOwner Service,CommSupport,Ilse Heijnen,ilsehe,D,963425,963425,API connection contract,Mark Groen,no,51.591254,3.717337,,,Bronze,4493PL,Kamperland,BVAG,,,,-1764905568126433339,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-4493-43,NL,zeel,,Nederland,2014-12-22,2015-01-29,,5214.0,,LOS,Auto,Flat Price Structure,Ilse Heijnen,ilsehe,Ilse Heijnen,ilsehe,HOS HomeOwner Service,CommSupport,Karin Wagemans,karin,D,942724,944553,Exclusive revenue management flexibility (FME),Mark Groen,no,51.557354,3.68821,,,Gold 3,4493MT,Kamperland,BVAG,,,,303933263072596798,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-4675-32,NL,zeel,,Nederland,2019-12-21,,,,,LOS,Auto,Flat Price Structure,Ilse Heijnen,ilsehe,Ilse Heijnen,ilsehe,HOS HomeOwner Service,CommSupport,Ilse Heijnen,ilsehe,P,1017451,1017451,Exclusive revenue management flexibility (FME),Mark Groen,no,51.51675,3.99648,,,Gold 2,4675 RB,Wemeldinge,BVAG,,,,-8727559692351927682,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-4967-01,NL,zeel,,Nederland,2012-03-23,2012-04-07,2021-12-31,7849.0,,LOS,Auto,Flat Price Structure,Ilse Heijnen,ilsehe,Ilse Heijnen,ilsehe,HOS HomeOwner Service,CommSupport,System,system,W,152694,144234,Exclusive revenue management flexibility (FME),Mark Groen,no,51.674009,3.708573,Aan Zee,2015-11-01,Gold 2,4328RG,Burgh Haamstede,BVAG,,,,5859370600006268681,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-5203-01,NL,,,Nederland,2012-08-01,2012-08-01,2015-12-29,,,LOS,Manual,Flat Price Structure,Ilse Winder,ilsew,Ilse Winder,ilsew,HOS HomeOwner Service,CommSupport,System,system,W,152019,152019,Priority rental price contract (FMNE),Chantal de Hoop,no,,,Aan Zee,2015-11-01,Bronze,3221LV,Hellevoetsluis,BVAG,,,,5910567693010357093,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-0008-42,BE,wvld,,Vlaanderen/ Belg. kust,2017-08-17,2018-03-27,2022-06-30,513.0,,LOS,Auto,Flat Price Structure,Ingrid van Bragt,ingridvb,Ingrid van Bragt,ingridvb,HOS HomeOwner Service,CommSupport,Sanne ten Voorde,sannetv,W,963215,963215,Exclusive revenue management flexibility (FME),Tom Heylen,no,51.166375,2.847915,,,Bronze,8432,Middelkerke,BVAG,,,,6504021115645853129,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-1228-01,BE,wvld,,Vlaanderen/ Belg. kust,2016-01-04,,,,,LOS,Auto,Flat Price Structure,Ingrid van Bragt,ingridvb,Ingrid van Bragt,ingridvb,HOS HomeOwner Service,CommSupport,Sanne ten Voorde,sannetv,NI,949644,949644,Priority rental price contract (FMNE),Tom Heylen,no,,,,,Bronze,,Koksijde,BVAG,,,,-4140825898111286586,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-8300-30,BE,wvld,,Vlaanderen/ Belg. kust,2019-02-02,,,,,LOS,Auto,Flat Price Structure,Ingrid van Bragt,ingridvb,Ingrid van Bragt,ingridvb,HOS HomeOwner Service,CommSupport,Ingrid van Bragt,ingridvb,NI,978671,978671,Priority rental price contract (FMNE),Tom Heylen,no,51.34739,3.27654,,,Bronze,8300,Knokke-Heist,BVAG,,,,-6082238473259850244,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-8420-79,BE,wvld,,Vlaanderen/ Belg. kust,2019-06-18,,,,,LOS,Auto,Flat Price Structure,Ingrid van Bragt,ingridvb,Ingrid van Bragt,ingridvb,HOS HomeOwner Service,CommSupport,Ingrid van Bragt,ingridvb,NI,983240,983240,Priority rental price contract (FMNE),Tom Heylen,no,51.25713,2.99858,,,Bronze,8420,De Haan,BVAG,,,,-6443024720496995977,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-8434-29,BE,ovlr,,Vlaanderen/ Belg. kust,2011-08-08,,,513.0,532.0,LOS,Auto,Flat Price Structure,Ingrid van Bragt,ingridvb,Ingrid van Bragt,ingridvb,HOS HomeOwner Service,CommSupport,Karin Wagemans,karin,NI,923866,923866,Exclusive revenue management flexibility (FME),Tom Heylen,no,51.259573,3.718401,,,Gold 3,8134,Westende,BVAG,,,,-4076683187593021877,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-8670-153,BE,wvld,,Vlaanderen/ Belg. kust,2019-06-09,,,,,LOS,Auto,Flat Price Structure,Ingrid van Bragt,ingridvb,Ingrid van Bragt,ingridvb,HOS HomeOwner Service,CommSupport,Ingrid van Bragt,ingridvb,NI,982942,982942,Priority rental price contract (FMNE),Tom Heylen,no,51.11158,2.6637,,,Bronze,8670,Koksijde,BVAG,,,,-7300998804258672266,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-8972-04,BE,wvld,,Vlaanderen/ Belg. kust,2017-05-22,2017-06-28,,542.0,,LOS,Auto,Flat Price Structure,Ingrid van Bragt,ingridvb,Ingrid van Bragt,ingridvb,HOS HomeOwner Service,CommSupport,Karin Wagemans,karin,D,972254,972254,Exclusive revenue management flexibility (FME),Tom Heylen,no,50.912362,2.625985,,,Gold 3,8972,Roesbrugge- Haringe,BVAG,,,,3263213546149401645,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-0002-63,NL,zeel,,Nederland,2016-04-04,,,,,LOS,Auto,Flat Price Structure,Ingrid van Bragt,ingridvb,Ingrid van Bragt,ingridvb,HOS HomeOwner Service,CommSupport,Sanne ten Voorde,sannetv,NI,951627,951627,Priority rental price contract (FMNE),Tom Heylen,no,,,,,Bronze,,Kortgene,BVAG,,,,-8300251131199569850,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-0006-05,NL,zeel,,Nederland,2016-08-26,2017-12-11,2020-11-25,14619.0,,LOS,Auto,Flat Price Structure,Ingrid van Bragt,ingridvb,Ingrid van Bragt,ingridvb,HOS HomeOwner Service,CommSupport,Sales Operations,pmsales,W,954546,954546,Exclusive revenue management flexibility (FME),Tom Heylen,no,51.317774,3.556218,,,Gold 2,4508AC,"Waterlandkerkje, Zeeland",BVAG,,,,-4925854693774985984,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-4588-02,NL,zeel,,Nederland,2019-12-07,,,,,LOS,Auto,Flat Price Structure,Ingrid van Bragt,ingridvb,Ingrid van Bragt,ingridvb,HOS HomeOwner Service,CommSupport,Ingrid van Bragt,ingridvb,NI,1010570,1010570,Exclusive revenue management flexibility (FME),Tom Heylen,no,51.39817,4.017,,,Gold 2,4588 RB,Walsoorden,BVAG,,,,2314040363380769724,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-31170-01,FR,mpy,,Zuid-Frankrijk,2019-06-06,,,,,LOS,Auto,Flat Price Structure,Jacqueline Dubois,jacquelined,Jacqueline Dubois,jacquelined,HOS HomeOwner Service,CommSupport,Jacqueline Dubois,jacquelined,NI,982880,982880,Priority rental price contract (FMNE),Edward Nieland,no,43.56351,1.35365,,,Bronze,31170,Tournefeuille,BVAG,,,,7988815128815615096,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-73210-259,FR,nalp,,Vakantiepark,2025-03-10,,,29542.0,,LOS,Interface+Booking,Flat Price Structure,Jacqueline Laberthonnière,jacquelinel,Elise Renaud,eliser,Divya Tripathi,divyat,Divya Tripathi,divyat,O,930528,930528,API connection contract,Elise Renaud,no,45.533169,6.641464,,,Bronze,73210,AIME-LA-PLANGE,PRK,,,,-4762710595692165291,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-8490-18,BE,wvld,,Vlaanderen/ Belg. kust,2022-01-21,,,,,LOS,Auto,Flat Price Structure,Jagritilotey Tl,jagritiloteyt,Jagritilotey Tl,jagritiloteyt,HOS HomeOwner Service,CommSupport,Jagritilotey Tl,jagritiloteyt,NI,1054048,1054048,Exclusive revenue management flexibility (FME),,no,51.183012,3.094901,,,Gold 2,8490,Vlaanderen,BVAG,,,,7002042628864684955,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-2211-14,NL,zuih,,Nederland,2016-04-28,2016-05-21,2017-02-17,426.0,,LOS,Manual,Flat Price Structure,Jan Huijsmans,janh,Jan Huijsmans,janh,HOS HomeOwner Service,CommSupport,Patty Winder,pattyw,W,950512,950512,Exclusive revenue management flexibility (FME),Mark Groen,no,52.275141,4.493168,,,Gold 2,2211AG,Noordwijkerhout,BVAG,,,,-3813187581879508799,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-2211-23,NL,zuih,,Nederland,2017-03-22,2017-03-23,2022-05-04,426.0,,LOS,Auto,Flat Price Structure,Jan Huijsmans,janh,Jan Huijsmans,janh,HOS HomeOwner Service,CommSupport,Jan Huijsmans,janh,W,959938,155314,Exclusive revenue management flexibility (FME),Mark Groen,no,52.282607,4.502353,,,Gold 3,2211ZC,Noordwijkerhout,BVAG,,,,4157157521284477033,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-3061-01,NL,zuih,,Nederland,2005-06-29,2008-02-04,2021-02-24,425.0,,LOS,Manual,Flat Price Structure,Jan Huijsmans,janh,Jan Huijsmans,janh,HOS HomeOwner Service,CommSupport,System,system,W,150594,150594,Exclusive revenue management flexibility (FME),Mark Groen,no,52.266499,4.46577,Aan Zee,2015-11-01,Gold 5,2204AW,Noordwijk,BVAG,,,,1038416305567013555,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
